id,title,subtitle,publication date,genres,naver rating,imdb rating,vote_count,critic_rating,director,actor,review
45712,글로리아,Gloria,1999,드라마 액션 스릴러 범죄,6.74,5.5,13,,시드니루멧,샤론스톤,
19103,당신 좋으실 대로,As You Like It,2006,코미디 드라마 로맨스,6.17,5.5,13,,케네스브래너,사샤베넷 브라이언블레시드,
35203,더 월,If These Walls Could Talk,1996,TV 영화 드라마,7.18,5.5,13,,낸시사보카 셰어,데미무어 셜리나이트 캐서린키너 제이슨런던 CCH파운더 케빈쿠니 로빈갬멜 필리스라이온스 아론러스티그 데나버튼,
15366,아메리칸 건,American Gun,2005,드라마,6.71,5.4,13,,아릭아벨리노,도날드서덜랜드 포레스트휘태커,
9951,더 듀드슨 무비,The Dudesons Movie,2006,액션 코미디 Foreign,0,5.3,13,,자르노라살라,자르노라살라 밤말게라 스티브오 에이프릴말게라 필말게라,
25690,블랙아웃,The Blackout,1997,드라마 미스터리 스릴러,7.55,5.2,13,,아벨페라라,매튜모딘 클라우디아쉬퍼 베아트리스달 사라라세즈 데니스호퍼,
2441,젖소,Cows,1992,드라마,8.73,5.2,13,,훌리오메뎀,엠마수아레스 까르멜로고메스,
2095,데저트 세인츠,Desert Saints,2002,스릴러 액션,6.67,5.2,13,,리처드그린버그,키퍼서덜랜드 멜로라월터스,
13065,파인딩 아만다,Finding Amanda,2008,코미디 드라마,6,5.2,13,,피터톨란,매튜브로데릭 브리타니스노우,
14963,그룸스맨,The Groomsmen,2006,코미디 로맨스,8.33,5.1,13,,에드워드번즈,샤리앨버트 에드워드번즈,
80919,게임 6,Game 6,2005,코미디 드라마,7,4.6,13,,마이클호프만,마이클키튼 로버트다우니주니어,
10205,컷,Cut,2000,코미디 Foreign 호러 스릴러,3.8,4.5,13,,킴블렌달,몰리링월드 제시카네이피어 사이먼보셀 사라캔츠 카일리미노그,
17926,언디스커버드,Undiscovered,2005,코미디 로맨스,7.11,4.5,13,,마이어트아비스,스티븐스트레이트 펠제임스,
22551,빌리버스,Believers,2007,호러 스릴러,5.86,4.5,13,,다니엘미릭,존후어타스 조니메스너,
286971,순수,Innocence,2014,스릴러 미스터리 어드벤쳐 로맨스 호러 판타지,0,4.3,13,,키릿쿠라나,,
41682,크리스토퍼 콜럼버스,Christopher Columbus: The Discovery,1992,액션,4.33,4.3,13,,존글렌,말론브란도 톰셀렉,
18423,콤비 걸,B.A.P.S.,1997,액션 코미디,5.5,4.2,13,,로버트타운센드,할리베리 마틴랜도,
25224,마스터마인드,Masterminds,1997,코미디 액션 스릴러,8.86,4.1,13,,로저크리스찬,패트릭스튜어트 빈센트카세이저 브렌다프리커 브래드리휘트포드,
15170,내 친구 버디,Buddy,1997,어드벤쳐 코미디 가족,8.75,3.9,13,,캐롤라인톰슨,르네루소 로비콜트레인 알란커밍,
37536,링마스터,Ringmaster,1998,코미디,0,3.8,13,,닐애브람슨,제리스프링거 제이미프레슬리 윌리엄맥나마라,
18762,블루 쥬스,Blue Juice,1995,코미디 로맨스,8.4,3.6,13,,칼프레체저,숀퍼트위 캐서린제타존스 스티븐맥킨토시 이완맥그리거 피터건,
27322,러브 존스,Love Jones,1997,코미디 드라마 로맨스,8.17,8.1,12,,테오도어윗처,라렌즈테이트 니아롱,
31321,외로운 젊은이들,Loners,2000,코미디 드라마,0,7.9,12,,다비드온드리첵,,
1277,글루미 선데이,Gloomy Sunday,1999,로맨스 드라마,9.05,7.8,12,3.5,롤프슈벨,요아힘크롤 스테파노디오니시 벤벡커 에리카마로잔,
11492,맹정,Blind Shaft,2003,드라마 스릴러,9.2,7.6,12,,리양,이역상 왕바오창 왕쌍보,
359108,비바,Viva,2015,드라마,8.88,7.4,12,2.5,패디브레스내치,호르헤페루고리아 엑토르메디나, 낮고 익숙한 고개들을 넘어가며 부르는 인생찬가.
92038,티끌모아 로맨스,Penny Pinchers,2011,로맨스 코미디 Foreign,7.52,7.3,12,2.5,김정환,한예슬 송중기, 중심에서 자꾸 미끄러지는 88만원 세대의 연애담.
67809,노멀,Normal,2003,드라마,0,7.2,12,,제인앤더슨,제시카랭 톰윌킨슨 헤이든파네티어 클랜시브라운,
211579,우리 선희,Our Sunhi,2013,로맨스 드라마,7.58,7.1,12,3.5,홍상수,정유미 이선균 김상중 정재영 이민우 예지원, 내가 누구인지 말할 수 있는 자는 누구인가.
33430,트윈 폴스 아이다호,Twin Falls Idaho,1999,드라마 로맨스,9.33,7.1,12,,마이클폴리쉬,미셀힉스 테레사힐,
47802,심플 멘,Simple Men,1992,범죄 드라마 로맨스,7,7.1,12,,할하틀리,로버트존버크 빌세이지,
13365,49 업,49 Up,2005,다큐멘터리,7.5,6.9,12,,마이클앱티드,브루스밸던 재클린바셋,
35292,진실과 코미디,Funny Bones,1995,코미디,0,6.8,12,,피터첼섬,올리버플랫 제리루이스 리에반스,
14439,펜타곤 워,The Pentagon Wars,1998,코미디 드라마 전쟁,0,6.8,12,,리차드벤자민,켈시그래머 캐리엘위스,
15962,머크,Murk,2005,스릴러 드라마,0,6.8,12,,야니크요한센,니콜라이리코스 니콜라스브로,
15281,킹 콘,King Corn,2007,다큐멘터리,8,6.8,12,,아론울프,이언체니,
26431,Pu-239,Pu-239,2006,드라마,0,6.8,12,,스콧Z.번스,패디콘시딘 오스카아이삭,
58097,프론트 라인,Freedomfighters,1996,전쟁 드라마 역사,8,6.7,12,,비센테아란다,아나베렌 빅토리아아브릴 아리아드나길,
14942,소트크라임즈,Thoughtcrimes,2003,액션 범죄 드라마,8.08,6.7,12,,브렉에이즈너,나비라워 조플라니건 조셀린시그레이브 피터호튼 딜란비에크,
14279,내 아이는 저것을 그릴 수 있었다,My Kid Could Paint That,2007,다큐멘터리,9,6.7,12,,아미르바-레브,아미르바-레브,
55765,거룩한 계보,Righteous Ties,2006,액션 어드벤쳐 범죄 드라마 Foreign,7.53,6.5,12,2.5,장진,정재영 정준호 류승룡 민지환," 재담은 리듬을 끊고, 비장미는 재기를 질식시킨다."
50341,신기전,The Divine Weapon,2008,액션 어드벤쳐 드라마 Foreign 역사,8.28,6.5,12,2.5,김유진,정재영 한은정 허준호, 신기전 발사의 스펙터클 만으론.
312,비욘드 사일런스,Beyond Silence,1996,드라마,9.14,6.5,12,,카롤리네링크,실비테스튀 타타나트리엡 호위시고,
324440,더 벙커,The Bunker,2015,코미디 드라마 호러,10,6.5,12,,니키아스크리소스,피츠버코우스키 데이빗쉘러,
43410,청춘,Yuva,2004,어드벤쳐 액션 드라마 범죄,0,6.5,12,,마니라트남,아제이데브건 아비쉑밧찬,
18205,미다크 앨리,Midaq Alley,1995,드라마,0,6.4,12,,호르헤폰즈,에르네스토고메즈크루즈 마리아로조 셀마헤이엑 브루노비치어,
46702,바보들의 사랑,Why Do Fools Fall In Love,1998,드라마 로맨스,0,6.4,12,,그레고리나바,할리베리 비비카A.폭스,
16018,아메리칸 하드코어,American Hardcore,2006,다큐멘터리 음악,10,6.4,12,,폴라치만,프랭크애그뉴,
56578,해결사,Troubleshooter,2010,액션 스릴러 Foreign,7.56,6.3,12,2.5,권혁재,설경구 이정진 오달수, 몰개성의 스피드.
25652,악어,Crocodile,1996,드라마,6.56,6.3,12,,김기덕,조재현 전무송 안재홍 우윤경,
66034,트리거해피,Mad Dog Time,1996,드라마 액션 코미디 범죄,5.5,6.2,12,,래리비솝,엘렌바킨 가브리엘번 리차드드레이퓨즈 제프골드브럼 다이안레인,
21041,써드 웨이브,The Third Wave,2003,액션 스릴러,0,6.2,12,,안드레스닐슨,야콥엑룬드 이리나비요크룬드,
31094,테이킹 사이즈,Taking Sides,2001,드라마,0,6.1,12,,이스트반자보,하비케이틀 모리츠블라이브트로이,
24701,"퍼프, 퍼프, 패스","Puff, Puff, Pass",2006,코미디,2.33,6.1,12,,메키파이퍼,조나단뱅스 맬릭반하드트,
81792,바이브레이터,Vibrator,2003,드라마 로맨스 Foreign,7.89,6,12,,히로키류이치,오모리나오 테라지마시노부,
10520,이티비티티티 위원회,Itty Bitty Titty Committee,2007,코미디,8,6,12,,제이미배빗,멜로니디아즈 니콜비시어스,
85559,신비의 도시 아키엔젤,Archangel,1990,코미디 드라마 로맨스 전쟁,0,6,12,,가이매딘,카일맥컬로흐 캐시마리쿠카,
34574,나디아,Nadja,1994,호러 스릴러,0,5.9,12,,마이클알메레이다,엘리나로웬슨,
40592,로프트,Loft,2005,호러,3.71,5.9,12,,구로사와기요시,나카타니미키 토요카와에츠시,
8895,애모,Adoration,2008,드라마,3,5.9,12,,아톰에고이안,스코트스피드먼 레이첼브랑차드 데본보스틱,
22588,방송국 사고 파티,Radioland Murders,1994,코미디 범죄 드라마 음악 미스터리 로맨스,7.5,5.8,12,,멜스미스,매리스튜어트매스터슨 브라이언벤벤 네드비티 조지번즈 스콧마이클캠벨 브라이언제임스 마이클러너 마이클맥킨 제프리탬버 스티븐토보로스키,
38955,프로젝트 S,Project S,1993,액션 어드벤쳐 범죄,7.76,5.8,12,,당계례,양자경 우영광 주화건 주인 오시마유카리,
24909,영 아메리칸,The Young Americans,1993,드라마,0,5.8,12,,대니캐논,하비케이틀 이아인글렌 존우드,
13563,퍼들 크루저,Puddle Cruiser,1996,코미디 로맨스,0,5.8,12,,제이챈드라세카,제이챈드라세카 케빈헤퍼넌,
51393,백야,White Night,2009,Foreign 미스터리 로맨스,0,5.8,12,,코바야시마사히로,에모토토키오 키치세미치코,
43654,에드워드 2세,Edward II,1991,역사 로맨스 드라마,7,5.7,12,,데릭저먼,스티브워딩튼 케빈콜린스,
11196,렘브란트,Stealing Rembrandt,2003,액션 코미디,0,5.6,12,,야니크요한센,라르스브리그만 야곱세데르그렌,
58311,동방삼협 2,Executioners,1993,액션 코미디 SF,7.29,5.6,12,,두기봉 정소동,양자경 매염방 장만옥,
53027,미스테리 데이트,Mystery Date,1991,코미디 가족 로맨스,7,5.5,12,,조나단웍스,에단호크 테리폴로 브라이언맥나마라 피셔스티븐스,
73952,스트레인저,When Strangers Appear,2001,액션 드라마 미스터리 스릴러,8.81,5.5,12,,스콧레이놀즈,라다미첼 배리왓슨,
46889,키스,Living Out Loud,1998,코미디 드라마 로맨스,6,5.4,12,,리처드라그라브네스,홀리헌터 대니드비토,
37900,헬스 키친,Hell's Kitchen,1998,범죄 드라마,6.86,5.4,12,,토니신시리피니,로잔나아퀘트 윌리엄포사이스 안젤리나졸리,
16370,질주,Aspen Extreme,1993,드라마,8.76,5.3,12,,패트릭하스버흐,폴그로스 피터버그 피놀라휴즈 테리폴로 윌리암러스 트레버이브 마틴켐프,
35059,하이눈,High Noon,2009,드라마 로맨스,8,5.3,12,,피터마클,에밀리드라빈 이반세르게이,
32911,와이드 어웨이크,Wide Awake,1998,코미디 드라마 가족,9.09,5.2,12,,M.나이트샤말란,데니스리어리 데이나딜레이니 로버트로지아 조셉크로스 티모시레이프스나이더,
75657,나사못,Screwed,2011,액션 범죄,8,5.2,12,,김현철,조우진 나혜주,
39473,싸일런트 폴,Silent Fall,1994,드라마 스릴러 미스터리,7.82,5.2,12,,브루스베레스포드,리차드드레이퓨즈 린다해밀턴,
14075,5계명,The Fifth Commandment,2008,어드벤쳐 액션 스릴러 범죄,4.75,5.2,12,,제시V.존슨,릭윤 키스데이빗,
14786,고티,Gotti,1996,TV 영화 드라마 범죄,0,5.1,12,,로버트하몬,아맨드아상테 윌리엄포사이스,
14806,임펄스,Impulse,2008,미스터리 스릴러,6.04,5.1,12,,찰스T.칸가니스,앵거스맥페이든 윌라포드,
55667,카르노사우르 3 - 프라이멀 스피시즈,Carnosaur 3: Primal Species,1996,액션 호러 SF,4,5,12,,조나단윈프리,스콧발렌틴 자넷건 릭딘 폴다리고,
15486,뱅크,The Bank,2001,드라마 스릴러,0,5,12,,로버트코놀리,데이비드웬햄 안소니라파글리아,
24065,건크레이지,Guncrazy,1992,드라마 로맨스 스릴러 범죄,0,5,12,,탐라데이비스,드류베리모어 로버트그린버그 로드니하비,
37431,노 웨이 백,No Way Back,1995,액션 범죄 스릴러,9,5,12,,프랭크A.카펠로,러셀크로우 헬렌슬레이터 토요카와에츠시,
14887,봉워터,Bongwater,1997,코미디 로맨스,5,5,12,,리처드시어스,루크윌슨 알리시아위트 에이미로케인,
26271,누드 걸,Live Nude Girls,1995,코미디,9.5,4.7,12,,줄리아나라빈,데이나딜레이니 킴캐트럴 신시아스티븐슨 라일라로빈스,
24775,둠,Blast,2004,액션 어드벤쳐 코미디 스릴러,7.13,4.6,12,1.5,산자이가드비,아비쉑밧찬 우다이초프라, '에일리언 2'가 나온 게 벌써 20년 전인데.
46112,주까? 마까!,Dawg,2002,코미디 로맨스,2.11,4.5,12,,빅토리아호츠버그,데니스리어리 엘리자베스헐리,
40562,러브 인 텍사스,Committed,2000,코미디 드라마,9.33,4.4,12,,리사크루거,헤더그레이엄 케이시애플렉,
25060,좀비 허니문,Zombie Honeymoon,2004,호러,0,4.4,12,,데이비드게브로,트레이시쿠건 그레이엄시블리 토냐코넬리즈 데이비드엠.웰리스 닐존스,
51363,위험한 관계,When Will I Be Loved,2004,드라마 스릴러 로맨스,2.7,4.2,12,,제임스토백,니브캠벨 도미닉치아니즈 프레드웰러,
38153,샤도우 프로그램,Shadow Conspiracy,1997,액션 스릴러,6.06,4,12,,조지P.코스마토스,찰리쉰 도날드서덜랜드 린다해밀턴,
15689,데드 미트,Dead Meat,2004,코미디 액션 호러 SF,3.17,4,12,,코너맥마혼,마리안아라우조 안소니리튼 데이빗맬라드 이반맥컬러프 데이빗라이언 에오인웰런,
51215,브리드,The Breed,2001,호러 액션,4.8,4,12,,마이클오블로위츠,아드리안폴 보킴우드바인,
108553,두 남자와 한 여자,Sibling Rivalry,1990,코미디 로맨스,0,3.8,12,,칼라이너,커스티앨리 스콧바큘라 제이미거츠,
32316,힙합 X,Marci X,2003,코미디,5.75,3.3,12,,리차드벤자민,리사쿠드로 데이먼웨이언스,
26960,조종자 7,Retro Puppet Master,1999,호러,6.67,2.5,12,,데이비드드코투,그렉세스테로 브리지타도,
182972,카고,Cargo,2013,판타지 드라마,9.88,8.3,11,,벤하울링 요란더람크,앤디로더레다,
49133,라메리카,Lamerica,1994,드라마 Foreign,0,7.7,11,,지아니아멜리오,엔리코로베르소 미켈레플라치도,
22621,헤비,Heavy,1995,드라마 로맨스,9.33,7.7,11,4.5,제임스맨골드,프루이트테일러빈스 쉘리윈터스 리브타일러,
29937,나의 아름다운 비밀,Divided We Fall,2000,코미디 드라마 가족 전쟁,8.91,7.6,11,,얀흐르베이크,보렉폴카,
38523,뽀네뜨,Ponette,1996,드라마 Foreign,8.46,7.5,11,3.5,자크드와이옹,빅토와르띠비솔 자비에보브와,
47439,잃어버린 시간을 찾아서,Time Regained,1999,드라마 Foreign,6,7.3,11,,라울루이즈,까뜨린느드뇌브 존말코비치 엠마누엘베아르,
14785,밴디트 퀸,Bandit Queen,1994,드라마 Foreign,9.08,7.1,11,,세자르카푸르,심마비스워스,
38722,마이 패밀리,My Family,1995,코미디 드라마,7.33,7,11,,그레고리나바,지미스미츠 제니퍼로페즈,
20152,버림받은 천사들,Angels of the Universe,2000,드라마,6.5,6.9,11,,프리드릭토르프리드릭슨,잉그바에거트시거드슨 발타자르코루마쿠르,
20322,브라더스,The Brothers,2001,코미디 드라마 로맨스,9.5,6.8,11,,게리하드윅,모리스체스트넛 D.L.하이리,
80243,소요에 맡기다,Unknown Pleasures,2002,코미디 드라마,9,6.8,11,,지아장커,왕홍웨이 자오타오,
9775,노벰버,November,2003,드라마 코미디 스릴러,9.09,6.8,11,,아케로마냐스,오스카자에나다 잉그리드루비오,
35824,네비게이터,The Navigators,2001,드라마 Foreign,8.53,6.7,11,,켄로치,딘앤드류스 토마스크레이그,
22521,공포의 변호사,Terror's Advocate,2007,다큐멘터리 Foreign,0,6.7,11,,바벳슈로더,,
58648,클로젯 랜드,Closet Land,1991,드라마,9,6.6,11,,라다바라와지,매들린스토우 앨런릭먼,
20651,파리니타,Parineeta,2005,드라마 로맨스 Foreign,9.5,6.6,11,,프라딥사카르,사이프알리칸 비드야발란,
9999,프리 윌,The Free Will,2006,범죄 드라마,8.12,6.6,11,,매티아스글래스너,위르겐포겔 사빈티모테오,
71620,체포왕,Officer of the Year,2011,액션 코미디,7.72,6.5,11,3,임찬익,박중훈 이선균, 능란한 코미디 연기와 수직 추격전의 재미.
26781,거북이 달린다,Running Turtle,2009,스릴러 코미디 범죄 드라마,8.42,6.5,11,3,이연우,김윤석 정경호 견미리 선우선, 뛰어난 배우 한 명이 영화를 살렸다.
35944,럭키 브레이크,Lucky Break,2001,액션 코미디,7,6.5,11,,피터카타네오,제임스네스빗 올리비아윌리암스,
68569,인빈서블,Invincible,2001,드라마 전쟁,9.5,6.5,11,,베르너헤어조크,팀로스 요코아홀라,
68259,바이올린,The Violin,2005,드라마 Foreign,0,6.5,11,,프란시스코바르가스,엔젤타비라 제라도타라세나,
13579,롱샷,The Longshots,2008,드라마 가족,10,6.5,11,,프레드더스트,아이스큐브 케케파머,
81760,동감,Ditto,2000,판타지 드라마 SF 로맨스,9,6.4,11,3.5,김정권,김하늘 유지태,
19150,크루,The Crew,2000,액션 코미디,7,6.4,11,,마이클디너,버트레이놀즈 리차드드레이퓨즈,
13169,백스터,The Baxter,2005,코미디 로맨스,6.55,6.4,11,,마이클쇼월터,마이클쇼월터 엘리자베스뱅크스,
18652,스트리트 씨프,Street Thief,2006,범죄 드라마 스릴러,0,6.3,11,,말릭베이더,프랭크지거,
4250,포르노라마,Pornorama,2007,코미디,0,6.3,11,,마크로테문트,벤노퓨어만 톰쉴링,
63465,쩨쩨한 로맨스,Petty Romance,2010,코미디 드라마,8.52,6.2,11,2.5,김정훈,이선균 최강희, (이선균이라는 토양 위에 세워진) 최강희라는 백화점.
75745,해결사,Force,2011,드라마 액션 스릴러 범죄 로맨스,7.56,6.2,11,2.5,니쉬칸트카마트,존에이브러햄 제넬리아드수자 모니쉬발 라즈바바르, 몰개성의 스피드.
8652,비몽,Dream,2008,드라마 SF,6.91,6.2,11,4,김기덕,오다기리죠 이나영, 나비의 날개와 고양이의 발을 가진 영화.
41878,사베지 나이트,Savage Nights,1992,드라마,8.31,6.2,11,,시릴꼴라르,시릴꼴라르 로만느보링거 르네-마크비니,
55123,텀블위즈,Tumbleweeds,1999,코미디 드라마,7.5,6.2,11,,게빈오코너,자넷맥티어 킴벌리J.브라운 게빈오코너,
47329,스텔라,Stella,1990,드라마,9.21,6.2,11,,존어만,베트미들러 존굿맨,
61416,아름다운 사람들,Beautiful People,1999,전쟁 코미디 드라마,9.5,6,11,3,자스민디즈더,로잘린드에이리스 린다바셋 샤로트콜먼 에딘드잔드잔노빅 니콜라스파렐 줄리안퍼스 워렌틴지오지에와 다도제핸 에드워드제웨스버리 찰스케이 길버트마틴 니콜라스맥고기 대니누스바움 파럭프루티 시오반레드몬드 제이심슨 로저슬로맨 스티브스위니 헤더토비아스 라도스라브요로우코브,
22279,딥 어드벤쳐,An Awfully Big Adventure,1995,로맨스 드라마 코미디,8,6,11,,마이크뉴웰,앨런릭먼 휴그랜트,
49805,브라우닝 버전,The Browning Version,1994,드라마,9,6,11,,마이크피기스,알버트피니 그레타스카치 매튜모딘,
52251,호텔,Hotel,2004,호러 드라마 스릴러,0,6,11,,예시카하우스너,버짓미니크마이어,
16433,그랜드 세이트 패슨스,Grand Theft Parsons,2003,범죄 코미디 드라마 어드벤쳐,1,6,11,,데이빗카프리,조니녹스빌 가브리엘막트,
34787,구속의 드로잉 9,Drawing Restraint 9,2005,판타지,9.67,6,11,,매튜바니,매튜바니 비요크,
74447,더 해머,The Hammer,2010,드라마 코미디,8.78,6,11,,오렌캐플란,러셀하바드 레이몬드J.배리,
54982,도로시 댄드리지,Introducing Dorothy Dandridge,1999,드라마,9.33,6,11,,마샤쿨리지,할리베리,
27593,스코틀랜드 PA,"Scotland, Pa.",2001,코미디 범죄,0,5.9,11,,빌리모리셋,제임스르그로스 마우라티어니,
59995,와일드 타이거,Wild Tigers I Have Known,2006,드라마 로맨스,6.67,5.9,11,,캠아처,말콤스텀프 패트릭화이트,
21657,노던 라이트,Northern Lights,2009,TV 영화 드라마 미스터리 로맨스,7,5.8,11,,마이크로브,에디시브리언 리앤라임즈,
343843,연평해전,Northern Limit Line,2015,드라마 전쟁,9.01,5.7,11,1.5,김학순,김무열 진구 이현우, 내내 관성적인 작법과 시종 경직된 연출.
66588,천 에이커,A Thousand Acres,1997,드라마,8,5.7,11,,조셀린무어하우스,제이슨로바즈 미셸파이퍼 제시카랭 제니퍼제이슨리,
16311,하드 워드,The Hard Word,2002,액션 코미디 범죄,4.57,5.7,11,,스콧로버츠,가이피어스 레이첼그리피스,
50380,감금,Lockdown,2000,액션 범죄 드라마 스릴러,7,5.6,11,,존루슨홉,리차드T.존스 가브리엘카세우스,
1540,남쪽을 향하여,Heading South,2005,드라마 로맨스,6.8,5.6,11,,로랑캉테,샬롯램플링 카렌영 루이스포르탈,
31911,미스터 원더풀,Mr. Wonderful,1993,코미디 로맨스,8.17,5.5,11,,안소니밍겔라,맷딜런 아나벨라시오라,
29015,더 스페셜스,The Specials,2000,액션 코미디,0,5.5,11,,크레이그매진,조던래드 로브로우,
41992,소피의 세계,Sophie's World,1999,판타지 드라마 가족,8.36,5.5,11,,에릭구스타브손,실리에스토스타인 토마스본브롬슨,
35044,풀 바디 마사지,Full Body Massage,1995,드라마,10,5.5,11,,니콜라스뢰그,미미로저스 브라이언브라운,
40628,투 비츠,Two Bits,1995,드라마 가족,8,5.4,11,,제임스폴리,제리바론 메리엘리자베스매스트란토니오,
10324,친구와 애인 사이,If Lucy Fell,1996,코미디 로맨스,5.8,5.4,11,,에릭쉐퍼,사라제시카파커 에릭쉐퍼 벤스틸러,
15122,트러블 앤 섹스,Love Stinks,1999,코미디 로맨스,6,5.4,11,,제프프랭클린,프렌치스튜어트 브리짓윌슨 타이라뱅크스,
42383,XX/YY,XX/XY,2002,드라마 코미디 로맨스,5.5,5.4,11,,오스틴칙,마크러팔로 캐슬린로버트슨,
62134,파파라치,Paparazzi,1998,코미디,6.57,5.4,11,,알랑베르베리앙,패트릭팀싯 뱅상랭동,
14229,히치콕을 좋아하세요?,Do You Like Hitchcock?,2005,미스터리 호러 스릴러,10,5.4,11,,다리오아르젠토,엘리오게르마노 치아라콘티,
396152,레스토레이션: 저주의 시작,Restoration,2016,호러,6.6,5.3,11,,잭워드,에밀리오브라이언 아드리안가에타 잭워드 사라앤슐츠 안나하르,
16151,룩 보스 웨이즈,Look Both Ways,2005,드라마 로맨스,5.88,5.3,11,,사라와트,윌리엄맥킨스,
27440,세이브 미,Save Me,2007,드라마,7,5.1,11,,로버트캐리,채드앨런 로버트간트 주디스라이트 스티븐랭,
44373,뉴 베스트 프렌드,New Best Friend,2002,드라마 스릴러 미스터리,8.33,5,11,,조클라크윌리엄스,미아커쉬너,
18913,유월의 신부,Betsy's Wedding,1990,코미디,6,5,11,,알란알다,알란알다 몰리링월드 딜란월쉬 조페시,
23990,스칼렛 디바,Scarlet Diva,2000,드라마,6,5,11,,아시아아르젠토,아시아아르젠토 장쉐파드,
83714,앤지,Angie,1994,코미디 드라마 로맨스,7.75,5,11,,마샤쿨리지,지나데이비스,
44465,진실과 탐욕,The Rich Man's Wife,1996,드라마 스릴러,5,4.9,11,,에이미홀든존스,할리베리 크리스토퍼맥도날드 클라이브오웬 피터그린,
19489,돈 잃고 몸 버리고,Held Up,1999,코미디,6.4,4.9,11,,스티븐래쉬,제이미폭스 니아롱,
39472,맨 트러블,Man Trouble,1992,코미디 로맨스,8,4.7,11,,봅라펠슨,잭니콜슨 엘렌바킨,
41522,더 팬텀,The Phantom,2009,SF 액션,5.89,4.6,11,,파올로바즈먼,라이언카니스 카스앤바,
43742,러브 어페어,Love Affair,1994,드라마 로맨스,9.14,4.3,11,,글렌고든카슨,워렌비티 아네트베닝,
20735,명탐정 디씨,That Darn Cat,1997,코미디 가족,9.5,3.9,11,,밥스피어스,크리스티나리치 더그E.더그 딘존스,
76403,디엔에이,DNA,1997,호러 스릴러 SF,7,3.5,11,,윌리엄메사,마크다카스코스 위르겐프로흐노,
25119,파이널 쏘우,Are You Scared?,2006,액션 호러 스릴러,2.47,3.5,11,,앤디허스트,브래드애쉬튼 칼리애버즈,
23531,위트,Whipped,2000,코미디 로맨스,7,3.1,11,,피터M.코엔,아만다피트 브라이언반홀트,
18984,스크래치,Scratch,2001,다큐멘터리 음악,9.83,7.8,10,,더그프레이,,
45083,10억,A Million,2009,스릴러,6.26,7.5,10,2,조민호,박해일 박희순 신민아 이민기 정유미 이천희 고은아, 이토록 황폐한 염세주의.
68507,잔 다라,Jan Dara,2001,로맨스 드라마,7,7.5,10,3,논지니미부트르,수위니트판자마와트 종려시,
77448,엔터테인먼트 3,That's Entertainment! III,1994,다큐멘터리 음악 가족,10,7.5,10,,버드프리드겐 마이클J.쉐리던,진켈리 준앨리슨 시드카리스 레나혼 하워드킬 앤밀러 데비레이놀즈 에스터윌리엄스 미키루니,
25656,안경,Glasses,2007,코미디 Foreign,8.65,7.3,10,2.5,오기가미나오코,고바야시사토미 이치카와미카코 카세료, 여유로운 영화가 아니라 게으른 영화.
45379,천하무쌍,Chinese Odyssey 2002,2002,액션 코미디 로맨스,7.96,7.3,10,,유진위,양조위 왕페이 자오웨이,
35199,워드플레이,Wordplay,2006,다큐멘터리,10,7.3,10,,패트릭크리던,주디버거 레슬리빌리그,
28628,스톤웰,Stonewall,1995,로맨스 드라마 코미디,0,7.2,10,,나이젤핀치,길레르모디아즈 프레드웰러,
83505,비밀 경찰,El Bonaerense,2002,,7.67,7.2,10,,파블로트라페로,호르헤로먼 미미아르두,
17422,여름 궁전,Summer Palace,2006,드라마 로맨스 Foreign,7.63,7.2,10,,로예,학뢰 추이린,
32273,오늘부터 시작이야,It All Starts Today,1999,드라마,8.33,7.1,10,,베르트랑타베르니에,필립토레톤 마리아피타레시,
91913,볼케이노: 삶의 전환점에 선 남자,Volcano,2011,드라마,7.74,7,10,,루나루나슨,테오도르줄리어슨 드로스터레오구나슨 베네딕트얼링슨 마그렛헬가요한스토디어,
22010,글래스,Grass,1999,다큐멘터리,1,7,10,,론만,우디해럴슨,
320150,빅매치,Big Match,2014,코미디 액션 스릴러,6.65,6.9,10,2,최호,이정재 신하균 이성민 보아, 야단법석 헛소동.
25994,윈터 게스트,The Winter Guest,1997,드라마,7.67,6.9,10,,앨런릭먼,엠마톰슨,
53119,레프트 러기즈,Left Luggage,1998,드라마,0,6.9,10,,예로엔크라베,로라프레이저 이사벨라로셀리니 예로엔크라베,
36282,극도삼국지 후도,Fudoh: The New Generation,1996,액션 스릴러 범죄 Foreign,6.94,6.9,10,,미이케다카시,타니하라쇼스케 타카노켄지,
70131,열혈남아,Cruel Winter Blues,2006,범죄 드라마,7.71,6.8,10,3.5,이정범,설경구 조한선 나문희, 아! 나문희. 오! 설경구.
53042,앨리스,Alice,2005,드라마 로맨스,0,6.8,10,,마르코마틴스,누노로페스 베아트리즈바타다,
44413,홀리 걸,The Holy Girl,2004,드라마 Foreign,8,6.8,10,,루크레시아마르텔,메르세데스모란 카를로스벨로소,
33916,체코 드림,Czech Dream,2004,범죄 다큐멘터리,9.75,6.8,10,,비트클루삭 필립레문다,,
24053,메리 젠틀맨,The Merry Gentleman,2008,드라마 액션,10,6.8,10,,마이클키튼,켈리맥도날드 마이크브래드키크 데비번스 마리차카브레라 제이디즈니 스티븐H.핸슨 다렌헌트 랜들존스 밥콜비 조셉마저크 알레흐넬리우빈 헨리샌디퍼 토니-마리스페라 가이반스웨어링겐 데이빗디노웰스주니어 안소니브로우너 토니도미노 비베크샤 다이아나쉴드 마이클화이트,
